battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1557.0,0,2.2201292626021294,0,4.0,1,25.0,0.5055645289091028,188.0,6.0,16.0,1288.0,1931.0,1570.0,6.0,3.0,6.0,1,1,1,1
1460.0,1,2.2929475898838776,0,5.0,0,60.0,0.10203069720040876,166.0,5.0,18.0,721.0,1035.0,2775.0,19.0,14.0,8.0,1,0,0,2
1921.0,0,0.576306433922449,1,3.0,1,18.0,0.5097871633345269,128.0,2.0,8.0,694.0,1119.0,4045.0,12.0,0.0,3.0,1,1,0,3
1151.0,0,0.973629675926431,0,0.0,0,11.0,1.0,183.0,3.0,7.0,942.0,1938.0,1798.0,8.0,5.0,10.0,1,1,1,1
1425.0,0,1.576374320792925,1,9.0,1,38.0,0.08834170359219122,79.0,7.0,9.0,849.0,1711.0,3939.0,5.0,3.0,13.0,1,1,0,3
1670.0,1,0.47905046655784844,0,0.0,0,40.0,0.597284574324448,149.0,3.0,15.0,961.0,1510.0,1301.0,7.0,5.0,14.0,1,0,0,1
1880.0,0,0.5509814588639048,1,8.0,1,37.0,0.4037956181656086,121.0,3.0,20.0,802.0,1556.0,1324.0,13.0,4.0,16.0,1,0,0,1
545.0,1,0.5516357131549319,1,0.0,1,11.0,0.5292113921009429,119.0,4.0,3.0,209.0,1674.0,2292.0,17.0,11.0,19.0,1,0,1,1
1184.0,1,2.2227225749054904,0,0.0,1,45.0,0.412005893923461,141.0,2.0,9.0,1158.0,1837.0,3876.0,12.0,10.0,8.0,1,0,1,3
673.0,1,2.834498624547986,1,0.0,1,7.0,0.22191778610119395,91.0,3.0,0.0,751.0,739.0,541.0,18.0,5.0,3.0,1,1,0,0
1076.0,0,2.664054936452155,1,0.0,1,44.0,0.5949148505825177,193.0,5.0,1.0,930.0,1502.0,1800.0,17.0,7.0,9.0,1,0,1,1
855.0,0,1.2878098295899887,1,0.0,0,17.0,0.9052348833356386,123.0,7.0,3.0,573.0,695.0,1723.0,16.0,7.0,14.0,0,0,1,1
953.0,1,0.9020139378799992,0,1.0,0,5.0,0.7928089910667198,100.0,1.0,11.0,180.0,1520.0,664.0,11.0,6.0,5.0,1,1,0,0
1345.0,1,2.951725146557027,0,7.0,1,37.0,0.09579185179669183,159.0,3.0,10.0,550.0,1469.0,1423.0,8.0,2.0,14.0,1,0,0,1
567.0,1,2.0019472447371625,1,5.0,1,59.0,0.6149725994609987,100.0,6.0,10.0,25.0,1575.0,632.0,19.0,9.0,10.0,1,0,1,0
1951.0,1,2.796809895634462,1,0.0,1,54.0,0.5960137613852553,199.0,3.0,10.0,331.0,523.0,999.0,14.0,10.0,18.0,1,1,0,0
1988.0,0,2.138532655823876,1,1.0,1,41.0,0.7011242323191569,82.0,1.0,13.0,371.0,631.0,788.0,6.0,4.0,10.0,1,1,0,0
1150.0,1,0.8861642511491048,0,1.0,1,14.0,0.4094940976600346,92.0,3.0,19.0,0.0,921.0,3678.0,17.0,7.0,19.0,1,1,0,3
980.0,0,2.7324012007876157,1,0.0,0,40.0,0.1689943296950449,117.0,3.0,7.0,895.0,1829.0,3582.0,12.0,9.0,10.0,1,1,1,3
772.0,0,0.46573570763257416,1,0.0,1,46.0,0.2987167417809158,115.0,7.0,0.0,1303.0,1408.0,2269.0,10.0,6.0,4.0,1,0,1,2
1727.0,1,1.4912189333337258,1,4.0,1,5.0,0.9041694037788863,169.0,1.0,15.0,625.0,1006.0,3533.0,6.0,3.0,10.0,1,1,1,3
796.0,0,0.7964076105109055,0,10.0,0,22.0,0.9004091329577865,89.0,6.0,18.0,1411.0,1725.0,1310.0,17.0,7.0,3.0,0,0,0,1
1137.0,0,2.7248596884938925,1,0.0,0,49.0,0.5946615732019233,156.0,1.0,0.0,543.0,768.0,2834.0,19.0,2.0,12.0,0,0,1,2
1501.0,0,1.9833370986258396,0,0.0,1,60.0,0.3886294492144135,161.0,6.0,1.0,607.0,783.0,2557.0,12.0,10.0,6.0,1,0,0,2
1821.0,0,2.644885358442382,0,0.0,1,29.0,0.39282493068550617,153.0,1.0,12.0,153.0,857.0,1347.0,14.0,2.0,19.0,1,0,0,1
1977.0,1,1.6397393925858204,0,1.0,1,11.0,0.1871072229120075,81.0,5.0,19.0,261.0,587.0,1844.0,12.0,2.0,13.0,1,1,1,1
1907.0,0,1.6311753480519393,0,9.0,0,23.0,0.08644382350056806,85.0,1.0,15.0,206.0,919.0,3654.0,16.0,9.0,3.0,0,0,0,3
1710.0,1,2.0873590636296186,0,0.0,0,13.0,0.9983613405681812,157.0,2.0,1.0,982.0,1375.0,3311.0,16.0,0.0,14.0,1,0,0,3
1493.0,0,2.4915204767347534,0,2.0,1,7.0,0.8055163558464353,170.0,4.0,17.0,549.0,1604.0,2824.0,18.0,15.0,12.0,1,0,0,2
1356.0,0,1.461706566678505,0,6.0,0,10.0,0.09402405794671978,154.0,1.0,8.0,448.0,521.0,407.0,7.0,0.0,10.0,1,1,1,0
919.0,1,0.4240233231492859,1,8.0,1,33.0,0.29053968776365724,200.0,2.0,15.0,493.0,1007.0,2125.0,7.0,3.0,13.0,1,1,0,1
1925.0,0,1.4173949810257191,0,0.0,0,28.0,0.6015401096256978,147.0,7.0,2.0,342.0,637.0,3017.0,8.0,6.0,1.0,1,1,1,2
1698.0,0,2.4457993846517576,0,9.0,1,26.0,0.3945464901068915,105.0,1.0,18.0,492.0,1842.0,1631.0,5.0,2.0,17.0,1,0,1,2
1527.0,1,0.5644048643265062,0,4.0,0,8.0,0.4115068632540739,158.0,5.0,6.0,743.0,1506.0,1986.0,12.0,7.0,15.0,1,1,0,2
1280.0,0,1.2155032246106603,1,0.0,0,13.0,0.4982237365174567,94.0,2.0,0.0,1193.0,1952.0,373.0,17.0,13.0,3.0,1,0,1,0
1582.0,0,2.9140073616801137,0,7.0,0,2.0,0.8899537367202105,202.0,1.0,20.0,358.0,657.0,3489.0,16.0,4.0,16.0,1,0,0,3
580.0,1,2.0073382747701847,1,0.0,1,26.0,0.48368128616265754,117.0,5.0,2.0,381.0,1361.0,1298.0,8.0,4.0,1.0,1,0,1,0
1893.0,0,2.3819405905949407,1,11.0,1,14.0,0.5830730966339509,93.0,3.0,15.0,1392.0,1447.0,1352.0,9.0,5.0,15.0,1,0,1,1
1700.0,0,2.5962078264985,1,9.0,1,15.0,0.6109261792310201,121.0,5.0,19.0,108.0,1842.0,1295.0,15.0,2.0,3.0,1,1,0,1
1001.0,0,0.6374828709290312,0,5.0,1,5.0,0.08756750703606592,136.0,5.0,7.0,26.0,487.0,3199.0,14.0,6.0,6.0,1,0,1,2
723.0,1,0.5773310207811468,1,0.0,0,62.0,0.3156823973184387,104.0,6.0,10.0,973.0,1725.0,1092.0,16.0,3.0,8.0,1,0,1,0
1192.0,0,0.4979640824700536,1,3.0,0,11.0,0.5845349957833621,175.0,4.0,5.0,552.0,614.0,960.0,13.0,1.0,13.0,1,0,1,0
638.0,1,1.674636966064302,1,2.0,1,10.0,0.19748219375421594,134.0,7.0,17.0,444.0,838.0,2468.0,16.0,1.0,10.0,1,0,0,1
1186.0,0,0.8928919440066155,0,0.0,1,29.0,0.4165943788757908,191.0,1.0,7.0,157.0,875.0,318.0,18.0,5.0,18.0,1,0,0,0
569.0,0,1.2591507607523598,0,0.0,0,30.0,0.7993440289998853,161.0,8.0,4.0,815.0,912.0,2749.0,11.0,6.0,16.0,0,1,1,2
1139.0,0,1.1264322547204617,0,4.0,1,48.0,0.6084053595084625,108.0,2.0,14.0,253.0,1768.0,2038.0,6.0,0.0,17.0,1,1,1,2
1306.0,1,2.3153462176407915,0,0.0,1,38.0,0.8105088165052003,115.0,6.0,0.0,327.0,1831.0,3044.0,9.0,7.0,17.0,1,1,1,3
1250.0,0,0.5442249512428562,1,9.0,1,29.0,0.7053915096948241,136.0,6.0,15.0,287.0,592.0,981.0,10.0,9.0,10.0,1,0,0,0
1187.0,1,1.367866817702663,0,0.0,0,47.0,0.6003684240417082,100.0,4.0,0.0,552.0,592.0,2471.0,5.0,2.0,16.0,0,0,0,2
1937.0,0,0.47261901876928764,0,3.0,1,63.0,0.29500312745106855,115.0,2.0,9.0,150.0,648.0,3444.0,13.0,2.0,18.0,1,0,0,3
1489.0,0,0.5118411662263926,1,4.0,0,49.0,0.27554132063068526,81.0,4.0,8.0,984.0,1653.0,1595.0,11.0,8.0,3.0,1,1,0,1
1241.0,0,1.6869228544695243,1,8.0,0,17.0,0.9012792074222719,171.0,6.0,15.0,230.0,727.0,3331.0,12.0,9.0,18.0,0,0,1,2
793.0,0,2.3191571623690126,1,4.0,1,57.0,0.17952039071216006,164.0,4.0,6.0,541.0,710.0,3224.0,18.0,11.0,8.0,1,0,1,2
1394.0,0,1.5023776058424936,1,0.0,1,44.0,0.09888520280837582,119.0,6.0,1.0,191.0,1848.0,1384.0,7.0,0.0,8.0,1,1,1,1
960.0,0,1.263526617840665,0,1.0,0,62.0,0.6923162041673323,153.0,6.0,2.0,1217.0,1206.0,3782.0,8.0,7.0,9.0,1,1,1,3
1409.0,0,0.5365589221676169,1,4.0,1,40.0,0.110401075750772,186.0,5.0,12.0,1025.0,1294.0,3815.0,18.0,16.0,4.0,1,0,0,3
766.0,1,2.631905998824911,0,0.0,0,29.0,0.3734606758617982,187.0,6.0,9.0,563.0,1532.0,2565.0,16.0,16.0,9.0,1,0,1,2
1279.0,1,2.904474023308983,0,8.0,1,41.0,0.8915626456433119,182.0,6.0,17.0,356.0,937.0,1010.0,11.0,4.0,20.0,1,1,0,0
1263.0,0,2.960367625193657,0,0.0,1,41.0,0.29994932100739163,202.0,3.0,2.0,880.0,1047.0,502.0,8.0,3.0,13.0,1,1,1,0
1003.0,0,2.4510772377303485,0,0.0,0,45.0,0.30658753673573846,121.0,7.0,0.0,513.0,629.0,449.0,18.0,4.0,19.0,1,0,1,0
1481.0,1,2.0389812717908273,1,4.0,0,42.0,0.4856662572625391,177.0,4.0,5.0,80.0,758.0,882.0,15.0,0.0,6.0,0,1,1,0
900.0,0,0.9768980486066896,0,1.0,0,63.0,0.5037902896420826,157.0,3.0,6.0,122.0,632.0,2179.0,17.0,9.0,6.0,1,1,1,1
1053.0,1,1.3838717872991766,1,2.0,1,48.0,0.8025891968530554,157.0,5.0,9.0,275.0,509.0,1331.0,16.0,8.0,4.0,1,1,1,0
1529.0,1,1.2071659396112533,1,0.0,1,52.0,0.08645110368376625,105.0,7.0,9.0,502.0,742.0,2848.0,13.0,10.0,2.0,1,1,1,2
656.0,0,0.5316020582125333,0,6.0,1,35.0,0.10151881543956597,93.0,8.0,17.0,577.0,1251.0,1356.0,15.0,6.0,6.0,1,0,0,0
840.0,1,1.201141806393837,1,8.0,1,39.0,0.6894006583918499,172.0,3.0,13.0,1585.0,1558.0,2837.0,13.0,7.0,20.0,1,1,1,2
960.0,0,0.49511345688272196,1,0.0,1,6.0,0.5028984934439583,166.0,6.0,2.0,802.0,1714.0,3364.0,5.0,2.0,14.0,1,0,0,3
1657.0,0,2.2999694690457293,0,0.0,1,39.0,0.7086843345295869,93.0,1.0,0.0,777.0,876.0,337.0,13.0,10.0,2.0,1,1,1,0
1073.0,1,1.6696907563791554,1,1.0,0,58.0,0.7970916321659787,86.0,6.0,12.0,152.0,1898.0,3884.0,8.0,3.0,2.0,1,0,0,3
1040.0,1,2.7115326244123956,0,11.0,0,56.0,0.2951981685652589,125.0,8.0,12.0,521.0,614.0,3085.0,13.0,7.0,5.0,0,1,1,2
806.0,0,0.625732793047926,1,2.0,1,39.0,0.707171649361536,104.0,3.0,3.0,155.0,1510.0,1826.0,4.0,2.0,10.0,1,0,1,1
570.0,1,2.303780426934036,0,3.0,0,51.0,0.397326950558212,198.0,7.0,17.0,1025.0,1210.0,394.0,11.0,2.0,12.0,0,0,0,0
1268.0,1,0.6919670595654949,1,0.0,1,26.0,0.1799172578917491,76.0,3.0,5.0,1122.0,1916.0,3930.0,17.0,14.0,5.0,1,0,0,3
992.0,0,1.2567157729815055,0,0.0,1,10.0,0.8180389902867053,202.0,7.0,0.0,1416.0,1830.0,1665.0,7.0,1.0,10.0,1,1,1,1
1011.0,1,2.8123657998341898,1,6.0,0,32.0,0.5964886260399395,127.0,3.0,13.0,37.0,1289.0,1830.0,17.0,16.0,14.0,1,0,1,1
1269.0,0,1.8535345667833105,1,0.0,1,6.0,0.18967528689090127,186.0,2.0,11.0,357.0,1450.0,2581.0,10.0,5.0,4.0,1,1,1,2
637.0,0,0.49024890585372277,0,4.0,0,20.0,0.7990351878689735,138.0,0.0,9.0,964.0,1220.0,2119.0,17.0,15.0,14.0,0,1,1,1
1905.0,0,1.0759812456334652,1,5.0,1,13.0,0.8774525144054627,148.0,3.0,5.0,0.0,501.0,2385.0,13.0,0.0,15.0,1,0,1,2
1914.0,1,0.511397179883496,0,5.0,1,35.0,0.11531272153695762,196.0,5.0,17.0,1056.0,1998.0,540.0,17.0,14.0,12.0,1,1,0,1
866.0,1,0.6051941784886473,1,0.0,0,64.0,0.7022557910847903,121.0,5.0,13.0,346.0,1359.0,3705.0,17.0,7.0,15.0,0,1,1,3
1793.0,1,0.740941597709876,0,2.0,1,7.0,0.4211844112040703,101.0,7.0,6.0,397.0,854.0,3500.0,10.0,7.0,8.0,1,0,1,3
493.0,0,0.77526281683895,0,6.0,0,52.0,1.0,83.0,5.0,7.0,314.0,1167.0,2671.0,4.0,3.0,19.0,1,1,0,2
1413.0,1,0.5021536737130228,1,0.0,0,35.0,0.6957802411847567,84.0,3.0,3.0,262.0,1034.0,3367.0,6.0,4.0,5.0,1,1,0,3
1056.0,0,1.0116328810567277,0,5.0,0,50.0,0.9041059169187816,123.0,1.0,19.0,915.0,1493.0,634.0,19.0,18.0,18.0,1,1,1,0
1727.0,0,3.06152855184076,1,5.0,1,20.0,0.8823266074370125,103.0,6.0,16.0,203.0,892.0,987.0,10.0,9.0,10.0,1,0,0,0
1370.0,0,2.4635110614909297,0,0.0,1,43.0,0.7145333896667821,113.0,4.0,1.0,451.0,1059.0,1319.0,7.0,0.0,15.0,1,0,1,1
1506.0,0,0.6540102818640169,1,1.0,1,54.0,0.4060732140227228,134.0,2.0,1.0,207.0,1827.0,3358.0,7.0,3.0,10.0,1,0,1,3
1373.0,0,2.87837290668655,0,4.0,0,56.0,0.7940284370370615,177.0,1.0,5.0,12.0,651.0,197.0,5.0,1.0,9.0,0,1,0,0
829.0,0,0.8180187649404252,1,0.0,0,18.0,0.2687320955339922,106.0,3.0,1.0,619.0,940.0,2736.0,18.0,14.0,11.0,0,1,0,2
1497.0,1,1.1992236482832879,1,0.0,1,6.0,0.4933742608613692,83.0,2.0,8.0,544.0,1359.0,3515.0,15.0,1.0,10.0,1,1,1,3
1499.0,1,1.223742997813025,0,0.0,0,54.0,0.22809095004677515,139.0,5.0,12.0,63.0,588.0,3743.0,17.0,13.0,15.0,1,1,0,3
708.0,0,0.5796264876809912,1,6.0,1,5.0,0.40686325259462014,196.0,3.0,9.0,1460.0,1978.0,551.0,8.0,4.0,7.0,1,0,1,0
531.0,1,2.7943571542612915,1,5.0,0,17.0,0.6924769343752412,140.0,2.0,7.0,1108.0,1462.0,1005.0,12.0,7.0,16.0,0,0,1,0
986.0,1,1.8181708280738342,1,0.0,1,26.0,0.12329341399081957,166.0,3.0,0.0,40.0,725.0,1436.0,16.0,9.0,4.0,1,0,0,0
1198.0,0,1.0372113546442565,0,4.0,0,16.0,0.09094444563303548,131.0,4.0,8.0,450.0,1510.0,2620.0,6.0,0.0,15.0,0,0,1,2
791.0,0,2.5765852840732704,1,15.0,0,14.0,0.6119938831402287,196.0,2.0,19.0,319.0,1384.0,2186.0,19.0,8.0,17.0,0,0,1,1
954.0,0,0.6882288577704665,0,2.0,0,47.0,0.9073742777102469,183.0,3.0,5.0,751.0,798.0,1240.0,6.0,1.0,6.0,0,1,1,0
1266.0,0,1.6197153750840498,0,0.0,0,37.0,0.10965660358193914,144.0,1.0,9.0,1496.0,1757.0,3272.0,12.0,0.0,17.0,0,0,1,3
1707.0,0,1.908281367326299,0,3.0,1,1.0,0.08527871404794087,171.0,4.0,6.0,74.0,1689.0,440.0,6.0,4.0,13.0,1,0,0,0
831.0,0,0.49734648860573794,0,2.0,1,26.0,0.20413270504222047,120.0,1.0,16.0,1445.0,1474.0,1643.0,10.0,8.0,20.0,1,1,0,1
909.0,1,0.4705379667808332,0,2.0,1,58.0,0.4947419620946506,160.0,1.0,3.0,1029.0,1219.0,1898.0,16.0,7.0,7.0,1,1,1,1
1594.0,0,0.5435621198305663,1,0.0,1,40.0,0.2550451214285947,199.0,5.0,3.0,1010.0,1757.0,2070.0,18.0,5.0,12.0,1,0,0,2
1884.0,0,2.0724793875554113,1,0.0,1,42.0,0.18005243560399872,166.0,1.0,3.0,301.0,678.0,3143.0,8.0,3.0,6.0,1,1,1,3
1974.0,0,1.1667380433152235,1,9.0,0,62.0,0.1822898861304194,132.0,4.0,10.0,440.0,777.0,218.0,10.0,1.0,10.0,1,1,0,0
857.0,0,0.5987887925780533,0,5.0,1,11.0,0.3031797644548071,84.0,5.0,14.0,128.0,669.0,1030.0,5.0,4.0,11.0,1,1,0,0
1171.0,0,1.4372882693521971,0,3.0,0,36.0,0.4133106860749701,103.0,4.0,8.0,733.0,1212.0,2018.0,8.0,7.0,17.0,0,0,0,2
1842.0,1,0.529981021234565,0,0.0,1,14.0,0.398114562834144,160.0,4.0,6.0,709.0,1309.0,2045.0,15.0,10.0,11.0,1,0,1,2
1785.0,1,0.4987771913047107,0,0.0,0,28.0,0.18781287358567808,182.0,3.0,1.0,727.0,839.0,1309.0,18.0,3.0,17.0,0,1,0,1
510.0,1,0.47105962870332163,1,7.0,0,15.0,0.8746633236867423,81.0,3.0,14.0,229.0,1888.0,2562.0,17.0,13.0,14.0,0,1,1,2
1388.0,1,0.6250673571555866,1,3.0,0,46.0,0.2787314541136555,87.0,7.0,12.0,1083.0,1790.0,447.0,16.0,0.0,11.0,1,0,1,0
1300.0,0,1.6581016222246219,1,6.0,0,7.0,0.7830521484315947,139.0,3.0,9.0,188.0,2017.0,1479.0,18.0,16.0,11.0,0,1,0,1
1614.0,1,0.5615362303165672,0,0.0,0,37.0,0.08393536847832624,120.0,4.0,1.0,795.0,1391.0,271.0,19.0,16.0,7.0,1,1,1,0
1381.0,1,2.1246854959146404,1,13.0,1,63.0,1.0,84.0,1.0,16.0,246.0,1331.0,668.0,8.0,6.0,6.0,1,1,0,0
632.0,0,0.43743413061035974,0,4.0,1,40.0,0.5094219198917228,109.0,2.0,9.0,271.0,1180.0,598.0,5.0,5.0,17.0,1,1,1,0
1280.0,1,2.2743935031646254,1,0.0,0,27.0,0.302067763965945,147.0,1.0,5.0,1301.0,1624.0,1156.0,12.0,1.0,5.0,0,1,0,1
1080.0,1,2.38732775415771,1,2.0,1,41.0,0.5826199694872863,123.0,8.0,15.0,522.0,1967.0,620.0,16.0,14.0,11.0,1,0,0,0
819.0,1,1.7321951728417677,1,0.0,1,59.0,0.8802443248284502,169.0,2.0,9.0,84.0,1513.0,3390.0,7.0,6.0,1.0,1,0,0,2
1671.0,1,1.7702064438457539,0,1.0,0,20.0,0.7109848960569378,121.0,7.0,1.0,941.0,1315.0,708.0,9.0,8.0,19.0,1,0,0,0
730.0,0,2.1926721298862444,1,3.0,0,52.0,0.18774763081986495,187.0,6.0,5.0,256.0,1058.0,3552.0,6.0,1.0,15.0,1,1,1,2
1654.0,0,1.0823944550460565,0,5.0,0,46.0,0.7252122413983427,95.0,7.0,6.0,224.0,2001.0,1717.0,12.0,5.0,17.0,1,0,1,2
1411.0,0,2.8862469796420394,1,13.0,0,10.0,0.5070731939643137,85.0,6.0,17.0,1277.0,1965.0,3144.0,12.0,0.0,11.0,1,1,1,3
864.0,0,1.0866524209188926,1,2.0,0,5.0,0.20159659070100575,102.0,4.0,6.0,336.0,1621.0,1110.0,13.0,4.0,14.0,1,1,1,0
583.0,1,2.1359483588977684,1,0.0,0,24.0,0.4112440218713661,133.0,3.0,5.0,378.0,855.0,3597.0,11.0,10.0,7.0,1,0,1,2
768.0,1,2.3691282530856137,1,0.0,1,10.0,0.48959181471271823,77.0,3.0,1.0,1256.0,1689.0,3181.0,17.0,11.0,3.0,1,1,0,3
592.0,1,1.796812412992358,0,5.0,0,59.0,0.19454061543448128,85.0,5.0,6.0,1050.0,1527.0,1156.0,11.0,7.0,14.0,0,1,0,1
1283.0,1,2.7841227089082166,1,2.0,1,7.0,0.292973006752843,144.0,3.0,19.0,606.0,974.0,1879.0,7.0,1.0,8.0,1,1,0,1
1093.0,1,0.5131713733872623,1,0.0,0,51.0,0.5372487722398605,142.0,7.0,0.0,689.0,802.0,2959.0,6.0,0.0,17.0,0,1,0,2
538.0,0,0.7930766466389577,0,7.0,1,41.0,0.2938230265431404,93.0,1.0,8.0,44.0,520.0,747.0,12.0,11.0,6.0,1,0,0,0
557.0,1,0.3972707488080111,1,3.0,1,59.0,0.6813884766874766,132.0,4.0,7.0,669.0,1060.0,951.0,13.0,0.0,4.0,1,1,0,0
1264.0,0,0.572074861768933,1,4.0,1,50.0,0.5196734705052917,87.0,0.0,5.0,298.0,682.0,1518.0,15.0,11.0,7.0,1,0,1,1
563.0,1,0.4665174594569667,0,16.0,1,23.0,0.11600897884112815,145.0,2.0,17.0,461.0,1938.0,156.0,17.0,4.0,7.0,1,0,0,0
777.0,1,2.8300426424658762,0,4.0,1,53.0,0.3215084018054957,182.0,4.0,11.0,304.0,996.0,2702.0,9.0,1.0,15.0,1,0,1,2
973.0,1,1.607488571331925,1,10.0,0,50.0,0.29904829510015823,151.0,5.0,15.0,561.0,608.0,2905.0,15.0,5.0,7.0,1,1,1,2
1088.0,1,2.71438443257974,0,10.0,0,24.0,0.40689462829101625,115.0,0.0,14.0,790.0,912.0,1681.0,14.0,7.0,12.0,1,1,0,1
1297.0,1,2.3123612319185085,0,10.0,1,15.0,0.10229741033099618,96.0,2.0,18.0,9.0,659.0,480.0,10.0,4.0,3.0,1,1,0,0
969.0,1,1.6980319844895269,0,0.0,1,53.0,0.6703615203886771,107.0,2.0,4.0,670.0,1049.0,1749.0,16.0,8.0,19.0,1,0,1,1
590.0,0,1.9483155010780326,1,12.0,1,43.0,0.8207239466613314,80.0,2.0,16.0,669.0,1607.0,3487.0,17.0,8.0,13.0,1,1,0,3
660.0,0,1.2341278892838095,0,5.0,1,41.0,0.69716308924472,185.0,7.0,17.0,729.0,1125.0,647.0,18.0,1.0,12.0,1,1,0,0
1382.0,1,0.43459405426614356,1,0.0,0,35.0,0.7906473724541322,130.0,0.0,18.0,777.0,963.0,3449.0,4.0,2.0,17.0,1,1,1,3
1995.0,0,0.4768015883625475,1,2.0,1,28.0,0.8196873406382138,179.0,1.0,13.0,291.0,1918.0,3916.0,12.0,10.0,18.0,1,0,0,3
1830.0,1,0.468665048096688,1,10.0,0,61.0,0.32055320545105886,95.0,1.0,12.0,276.0,697.0,1729.0,8.0,5.0,5.0,0,0,0,1
778.0,1,0.5434999659694842,0,11.0,1,46.0,0.10050544928278414,124.0,8.0,19.0,598.0,1319.0,3420.0,10.0,10.0,15.0,1,0,0,3
950.0,0,1.4800959586014204,1,5.0,0,16.0,0.2670486964256601,118.0,3.0,6.0,339.0,1721.0,2951.0,16.0,13.0,9.0,1,1,1,2
1493.0,1,0.5041020783357171,0,7.0,1,18.0,0.07397230228166198,90.0,3.0,17.0,1051.0,1891.0,3689.0,11.0,9.0,6.0,1,1,1,3
1087.0,1,2.5618823007888314,0,13.0,1,48.0,0.6117970912084054,130.0,3.0,14.0,336.0,1069.0,3349.0,16.0,11.0,1.0,1,0,1,3
1029.0,0,1.3044461004180146,0,7.0,0,7.0,0.689507543036985,194.0,2.0,12.0,890.0,1793.0,1385.0,5.0,1.0,13.0,1,1,0,1
1965.0,1,2.5743192776844768,1,6.0,0,45.0,1.0,134.0,4.0,18.0,683.0,1932.0,2455.0,10.0,1.0,2.0,0,0,0,3
1453.0,1,2.1290915398273547,0,8.0,0,37.0,0.4289100600489764,102.0,6.0,15.0,635.0,946.0,3820.0,13.0,9.0,9.0,0,0,0,3
787.0,1,2.494584190764371,1,0.0,1,9.0,0.10419762543581308,183.0,6.0,14.0,431.0,1558.0,1784.0,18.0,2.0,18.0,1,1,1,1
1175.0,1,2.0583443637834202,1,0.0,1,19.0,0.9021665390174611,132.0,2.0,1.0,754.0,819.0,2906.0,12.0,0.0,14.0,1,0,1,2
526.0,1,1.7166753847058365,1,0.0,1,13.0,0.6769972507088788,131.0,0.0,4.0,1518.0,1721.0,3138.0,19.0,6.0,9.0,1,0,1,3
1794.0,0,0.6058540352645176,0,3.0,1,27.0,0.08174944245290137,82.0,6.0,13.0,537.0,729.0,2750.0,9.0,7.0,4.0,1,1,0,2
1745.0,0,0.7537654350870266,1,11.0,0,26.0,0.3847462148014653,151.0,5.0,13.0,564.0,701.0,1435.0,16.0,3.0,19.0,1,0,1,1
1328.0,1,0.889560262528928,0,3.0,1,42.0,0.894570826110507,108.0,1.0,18.0,111.0,1174.0,2272.0,17.0,5.0,2.0,1,1,1,1
942.0,1,1.3172815741728867,0,8.0,0,44.0,0.660863744544709,83.0,7.0,9.0,242.0,613.0,3997.0,6.0,5.0,6.0,0,1,0,3
1544.0,1,2.586622731093801,0,0.0,0,40.0,0.12066366963342354,157.0,7.0,0.0,1163.0,1654.0,2103.0,15.0,8.0,10.0,1,0,1,2
1231.0,0,0.49372596436121957,1,15.0,0,13.0,0.8264890835981876,192.0,1.0,15.0,115.0,1880.0,1768.0,16.0,6.0,17.0,0,0,1,1
1269.0,1,1.1668309116573714,0,1.0,1,26.0,0.19238140757013672,135.0,1.0,9.0,1294.0,1350.0,757.0,13.0,1.0,15.0,1,1,1,0
1672.0,1,1.738569841646023,1,1.0,1,45.0,0.5084419063094847,172.0,7.0,3.0,1240.0,1476.0,1346.0,10.0,6.0,7.0,1,1,1,1
1096.0,0,0.9703373200115024,0,2.0,0,50.0,0.7106637670653541,139.0,5.0,12.0,1309.0,1633.0,3150.0,12.0,0.0,16.0,1,0,0,3
1456.0,0,1.4439077781116296,1,0.0,1,41.0,0.897345528522405,101.0,2.0,14.0,251.0,791.0,3844.0,11.0,7.0,17.0,1,0,1,3
941.0,0,2.2782354508315037,0,14.0,0,21.0,0.09422242989642982,172.0,4.0,19.0,237.0,1660.0,3493.0,10.0,7.0,18.0,1,1,1,3
1202.0,1,0.509962294581685,0,1.0,1,11.0,0.39598112250979495,199.0,6.0,5.0,1155.0,1756.0,663.0,10.0,4.0,2.0,1,1,0,0
1773.0,1,2.505754931127514,0,10.0,1,17.0,0.2830391651185317,107.0,7.0,11.0,1093.0,1376.0,2171.0,7.0,2.0,11.0,1,1,0,2
1280.0,1,1.4737807250530421,1,0.0,1,32.0,0.3915283216671445,102.0,1.0,1.0,390.0,639.0,3398.0,18.0,13.0,9.0,1,1,0,3
624.0,0,0.6016757944170927,1,0.0,0,57.0,0.6088382285472015,143.0,2.0,1.0,479.0,747.0,589.0,17.0,11.0,9.0,0,0,1,0
1401.0,0,0.5605765857986048,1,2.0,1,34.0,0.0963524592446305,192.0,2.0,2.0,192.0,769.0,1950.0,14.0,12.0,14.0,1,1,1,1
1031.0,0,2.052689262936873,0,4.0,0,5.0,0.5034615831418471,151.0,4.0,12.0,394.0,1027.0,3720.0,5.0,3.0,12.0,1,0,0,3
880.0,0,1.6301559085085437,1,0.0,1,53.0,0.28845810741240885,90.0,6.0,0.0,252.0,1428.0,485.0,17.0,9.0,10.0,1,1,0,0
